[Mon Dec 05 06:54:32.272703 2016] [ssl:warn] [pid 1100] AH01906: RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)
[Mon Dec 05 06:54:32.272729 2016] [ssl:warn] [pid 1100] AH01909: RSA certificate configured for 127.0.1.1:443 does NOT include an ID which matches the server name
[Mon Dec 05 06:54:32.272899 2016] [mpm_prefork:notice] [pid 1100] AH00163: Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.20 OpenSSL/1.0.1f configured -- resuming normal operations
[Mon Dec 05 06:54:32.272907 2016] [core:notice] [pid 1100] AH00094: Command line: '/usr/sbin/apache2'
[Mon Dec 05 11:31:01.557975 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.572703 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.585361 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.599470 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.613294 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.627401 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.641242 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:01.653756 2016] [:error] [pid 4173] [client 148.100.166.235:63012] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.707569 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.720451 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.735087 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.748496 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.762404 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.776719 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.791233 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.806483 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.823839 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.841249 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.882684 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.904345 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.923453 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.947432 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.966286 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:06.984011 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:07.004619 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:07.023298 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:07.043662 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:07.059949 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:07.076211 2016] [:error] [pid 4176] [client 148.100.166.235:63021] PHP Notice:  Undefined index: loggedin in /var/www/html/newRecord.php on line 5
[Mon Dec 05 11:31:13.284145 2016] [:error] [pid 4173] [client 148.100.166.235:63026] PHP Notice:  Undefined index: loggedin in /var/www/html/index2.php on line 3
